timestamp,src_ip,dest_ip,label,version_encoded,ja3_hash_encoded,ja4_encoded,ja3_tfidf_0,ja3_tfidf_1,ja3_tfidf_2,ja3_tfidf_3,ja3_tfidf_4,ja3_tfidf_5,ja3_tfidf_6,ja3_tfidf_7,ja3_tfidf_8,ja3_tfidf_9,ja3_tfidf_10,ja3_tfidf_11,ja3_tfidf_12,ja3_tfidf_13,ja3_tfidf_14,ja3_tfidf_15,ja3_tfidf_16,ja3_tfidf_17,ja3_tfidf_18,ja3_tfidf_19,ja3_tfidf_20,ja3_tfidf_21,ja3_tfidf_22,ja3_tfidf_23,ja3_tfidf_24,ja3_tfidf_25,ja3_tfidf_26,ja3_tfidf_27,ja3_tfidf_28,ja3_tfidf_29,ja3_tfidf_30,ja3_tfidf_31,ja3_tfidf_32,ja3_tfidf_33,ja3_tfidf_34,ja3_tfidf_35,ja3_tfidf_36,ja3_tfidf_37,ja3_tfidf_38,ja3_tfidf_39,ja3_tfidf_40,ja3_tfidf_41,ja3_tfidf_42,ja3_tfidf_43,ja3_tfidf_44,ja3_tfidf_45,ja3_tfidf_46,ja3_tfidf_47,ja3_tfidf_48,ja3_tfidf_49,ja3_tfidf_50,ja3_tfidf_51,ja3_tfidf_52,ja3_tfidf_53,ja3_tfidf_54,ja3_tfidf_55,ja3_tfidf_56,ja3_tfidf_57,ja3_tfidf_58,sni_tfidf_0,sni_tfidf_1,sni_tfidf_2,sni_tfidf_3,sni_tfidf_4,sni_tfidf_5,sni_tfidf_6,sni_tfidf_7,sni_tfidf_8,sni_tfidf_9,sni_tfidf_10,sni_tfidf_11,sni_tfidf_12,sni_tfidf_13,sni_tfidf_14,sni_tfidf_15,sni_tfidf_16,sni_tfidf_17,sni_tfidf_18,sni_tfidf_19,sni_tfidf_20,sni_tfidf_21,sni_tfidf_22,sni_tfidf_23,sni_tfidf_24,sni_tfidf_25,sni_tfidf_26,sni_tfidf_27,sni_tfidf_28,sni_tfidf_29,sni_tfidf_30,sni_tfidf_31,sni_tfidf_32,sni_tfidf_33,sni_tfidf_34,sni_tfidf_35,sni_tfidf_36,sni_tfidf_37,sni_tfidf_38,sni_tfidf_39,sni_tfidf_40,sni_tfidf_41,sni_tfidf_42,sni_tfidf_43,sni_tfidf_44,sni_tfidf_45,sni_tfidf_46,sni_tfidf_47,sni_tfidf_48,sni_tfidf_49
2025-11-28T23:14:56.891976+0700,172.30.32.93,64.233.170.84,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25500510319156544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669397071928834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:14:49.444949+0700,172.30.32.93,142.250.197.4,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358190460687828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8941891613241879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38054582021296035,0.0
2025-11-28T23:14:53.605888+0700,172.30.32.93,142.250.197.165,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:14:51.185664+0700,172.30.32.93,142.250.71.174,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21228004085708663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772088744243543
2025-11-28T23:14:49.057922+0700,172.30.32.93,142.250.197.174,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25500510319156544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669397071928834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:14:51.572227+0700,172.30.32.93,142.250.199.238,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20082371565651808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240731690960761,0.9244708845074224
2025-11-28T23:15:00.332644+0700,172.30.32.93,172.65.251.78,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066200608111207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775589594463759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:15:00.937351+0700,172.30.32.93,104.18.43.134,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066200608111207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775589594463759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:14:57.378803+0700,172.30.32.93,142.250.198.238,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25500510319156544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669397071928834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28T23:15:05.701214+0700,172.30.32.93,198.252.206.1,normal,1,1,4,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13221905833919587,0.0,0.0,0.13272217833786457,0.13312605995626717,0.2639364316164595,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.13196821580822976,0.13312605995626717,0.0,0.0,0.13196821580822976,0.13196821580822976,0.0,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13272217833786457,0.13272217833786457,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13272217833786457,0.13312605995626717,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.13196821580822976,0.2639364316164595,0.13196821580822976,0.13196821580822976,0.13312605995626717,0.13196821580822976,0.13312605995626717,0.13312605995626717,0.13312605995626717,0.0,0.0,0.13196821580822976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
